#mapping_set_id: https://w3id.org/rdfc2im/mappings/uberon
#mapping_set_title: rdf-config uberon -> HumanMine (rdfc2im)
#mapping_set_description: 'Predicate-level mapping from the rdf-config model onto the InterMine model. Editable columns: object_id,
#  comment, ext_table, ext_status, ext_transform, ext_filter, ext_value, ext_required. ext_status is the operational switch
#  (sure/human/guess load; todo/drop/link do not).'
#license: https://creativecommons.org/publicdomain/zero/1.0/
#curie_map:
#  intermine: https://w3id.org/intermine/
#  rdfc2im: https://w3id.org/rdfc2im/
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#  sssom: https://w3id.org/sssom/
#  dc: http://purl.org/dc/elements/1.1/
#  dcterms: http://purl.org/dc/terms/
#  rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#  rdfs: http://www.w3.org/2000/01/rdf-schema#
#  owl: http://www.w3.org/2002/07/owl#
#  oboinowl: http://www.geneontology.org/formats/oboInOwl#
#  foaf: http://xmlns.com/foaf/0.1/
#  obo: http://purl.obolibrary.org/obo/
#extension_definitions:
#- slot_name: ext_subject
#  property: rdfc2im:subject
#  type_hint: xsd:string
#- slot_name: ext_predicate
#  property: rdfc2im:predicate
#  type_hint: xsd:string
#- slot_name: ext_table
#  property: rdfc2im:table
#  type_hint: xsd:string
#- slot_name: ext_status
#  property: rdfc2im:status
#  type_hint: xsd:string
#- slot_name: ext_basis
#  property: rdfc2im:basis
#  type_hint: xsd:string
#- slot_name: ext_transform
#  property: rdfc2im:transform
#  type_hint: xsd:string
#- slot_name: ext_filter
#  property: rdfc2im:filter
#  type_hint: xsd:string
#- slot_name: ext_value
#  property: rdfc2im:value
#  type_hint: xsd:string
#- slot_name: ext_required
#  property: rdfc2im:required
#  type_hint: xsd:string
#- slot_name: ext_via
#  property: rdfc2im:via
#  type_hint: xsd:string
#- slot_name: ext_kind
#  property: rdfc2im:kind
#  type_hint: xsd:string
#- slot_name: ext_multi
#  property: rdfc2im:multi
#  type_hint: xsd:string
#- slot_name: ext_example
#  property: rdfc2im:example
#  type_hint: xsd:string
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	comment	ext_subject	ext_predicate	ext_table	ext_status	ext_basis	ext_transform	ext_filter	ext_value	ext_required	ext_via	ext_kind	ext_multi	ext_example
http://purl.obolibrary.org/obo/RO_0002174	dubious_for_taxon	sssom:NoMapping			semapv:UnspecifiedMatching		dubious_for_taxon - taxon constraint; OboParser never reads it	Class	obo:RO_0002174	main_dubious_for_taxon	drop	java:OboParser				no		iri	yes	obo:NCBITaxon_10090
http://purl.obolibrary.org/obo/RO_0002175	present_in_taxon	sssom:NoMapping			semapv:UnspecifiedMatching		present_in_taxon - taxon constraint; OboParser never reads it	Class	obo:RO_0002175	main_present_in_taxon	drop	java:OboParser				no		iri	yes	obo:NCBITaxon_9606
http://purl.obolibrary.org/obo/RO_0002475	has_no_connections_with	sssom:NoMapping			semapv:UnspecifiedMatching		has_no_connections_with - OWL axiom; OboParser never reads it	Class	obo:RO_0002475	main_has_no_connections_with	drop	java:OboParser				no		iri	yes	Class
http://purl.obolibrary.org/obo/UBPROP_0000001	external_definition	sssom:NoMapping			semapv:UnspecifiedMatching		external_definition (the definition proper is already IAO_0000115 -> description); OboParser never reads it	Class	obo:UBPROP_0000001	main_external_definition	drop	java:OboParser				no		literal	yes	Dense regular connective tissue that connects muscle to bone
http://purl.obolibrary.org/obo/UBPROP_0000002	axiom_lost_from_external_ontology	sssom:NoMapping			semapv:UnspecifiedMatching		axiom_lost_from_external_ontology; OboParser never reads it	Class	obo:UBPROP_0000002	main_axiom_lost_from_external_ontology	drop	java:OboParser				no		literal	yes	relationship loss: overlaps hyomandibular-otic region joint 
http://purl.obolibrary.org/obo/UBPROP_0000003	homology_notes	sssom:NoMapping			semapv:UnspecifiedMatching		homology_notes; OboParser never reads it	Class	obo:UBPROP_0000003	main_homology_notes	drop	java:OboParser				no		literal	yes	(...) an essentially similar sequence of events occurs durin
http://purl.obolibrary.org/obo/UBPROP_0000004	provenance_notes	sssom:NoMapping			semapv:UnspecifiedMatching		provenance_notes; OboParser never reads it	Class	obo:UBPROP_0000004	main_provenance_notes	drop	java:OboParser				no		literal	yes	This class was sourced from an external ontology (teleost_an
http://purl.obolibrary.org/obo/UBPROP_0000005	external_comment	sssom:NoMapping			semapv:UnspecifiedMatching		external_comment; OboParser never reads it	Class	obo:UBPROP_0000005	main_external_comment	drop	java:OboParser				no		literal	yes	[In TAO], This term was made obsolete because it is consider
http://purl.obolibrary.org/obo/UBPROP_0000006	implements_design_pattern	sssom:NoMapping			semapv:UnspecifiedMatching		implements_design_pattern; OboParser never reads it	Class	obo:UBPROP_0000006	main_implements_design_pattern	drop	java:OboParser				no		iri	yes	<https://github.com/obophenotype/uberon/wiki/Modeling-paired
http://purl.obolibrary.org/obo/UBPROP_0000007	has_relational_adjective	sssom:NoMapping			semapv:UnspecifiedMatching		has_relational_adjective; OboParser never reads it	Class	obo:UBPROP_0000007	main_has_relational_adjective	drop	java:OboParser				no		literal	yes	ventral
http://purl.obolibrary.org/obo/UBPROP_0000008	taxon_notes	sssom:NoMapping			semapv:UnspecifiedMatching		taxon_notes; OboParser never reads it	Class	obo:UBPROP_0000008	main_taxon_notes	drop	java:OboParser				no		literal	yes	the basic trilaminar structure of the dentate gyrus is commo
http://purl.obolibrary.org/obo/UBPROP_0000009	function_notes	sssom:NoMapping			semapv:UnspecifiedMatching		function_notes; OboParser never reads it	Class	obo:UBPROP_0000009	main_function_notes	drop	java:OboParser				no		literal	yes	vomiting center in humans
http://purl.obolibrary.org/obo/UBPROP_0000010	structure_notes	sssom:NoMapping			semapv:UnspecifiedMatching		structure_notes; OboParser never reads it	Class	obo:UBPROP_0000010	main_structure_notes	drop	java:OboParser				no		literal	yes	A secretion of the prostate this is slightly alkaline fluid,
http://purl.obolibrary.org/obo/UBPROP_0000011	development_notes	sssom:NoMapping			semapv:UnspecifiedMatching		development_notes; OboParser never reads it	Class	obo:UBPROP_0000011	main_development_notes	drop	java:OboParser				no		literal	yes	contributes significantly in building up the GABAergic corti
http://purl.obolibrary.org/obo/UBPROP_0000012	external_ontology_notes	sssom:NoMapping			semapv:UnspecifiedMatching		external_ontology_notes; OboParser never reads it	Class	obo:UBPROP_0000012	main_external_ontology_notes	drop	java:OboParser				no		literal	yes	this is a 'set of anatomical planes' in FMA
http://purl.obolibrary.org/obo/UBPROP_0000013	terminology_notes	sssom:NoMapping			semapv:UnspecifiedMatching		terminology_notes; OboParser never reads it	Class	obo:UBPROP_0000013	main_terminology_notes	drop	java:OboParser				no		literal	yes	Gilbert uses visceral endoderm as a synonym for primitive en
http://purl.obolibrary.org/obo/UBPROP_0000014	actions_notes	sssom:NoMapping			semapv:UnspecifiedMatching		actions_notes; OboParser never reads it	Class	obo:UBPROP_0000014	main_actions_notes	drop	java:OboParser				no		literal	yes	In some mammals these muscles can adjust the direction of th
http://purl.obolibrary.org/obo/UBPROP_0000015	location_notes	sssom:NoMapping			semapv:UnspecifiedMatching		location_notes; OboParser never reads it	Class	obo:UBPROP_0000015	main_location_notes	drop	java:OboParser				no		literal	yes	Bounded medially by the Lamina orbitalis of the Os ethmoidal
http://purl.obolibrary.org/obo/UBPROP_0000103	pharyngeal_arch_number	sssom:NoMapping			semapv:UnspecifiedMatching		pharyngeal_arch_number; OboParser never reads it	Class	obo:UBPROP_0000103	main_pharyngeal_arch_number	drop	java:OboParser				no		literal	yes	7
http://purl.obolibrary.org/obo/UBPROP_0000104	ray_number	sssom:NoMapping			semapv:UnspecifiedMatching		ray_number; OboParser never reads it	Class	obo:UBPROP_0000104	main_ray_number	drop	java:OboParser				no		literal	yes	6
http://purl.obolibrary.org/obo/UBPROP_0000105	phalanx_number	sssom:NoMapping			semapv:UnspecifiedMatching		phalanx_number; OboParser never reads it	Class	obo:UBPROP_0000105	main_phalanx_number	drop	java:OboParser				no		literal	yes	1
http://purl.obolibrary.org/obo/UBPROP_0000106	rib_number	sssom:NoMapping			semapv:UnspecifiedMatching		rib_number; OboParser never reads it	Class	obo:UBPROP_0000106	main_rib_number	drop	java:OboParser				no		literal	yes	12
http://purl.obolibrary.org/obo/UBPROP_0000107	vertebra_number	sssom:NoMapping			semapv:UnspecifiedMatching		vertebra_number; OboParser never reads it	Class	obo:UBPROP_0000107	main_vertebra_number	drop	java:OboParser				no		literal	yes	1
http://purl.obolibrary.org/obo/UBPROP_0000108	somite_number	sssom:NoMapping			semapv:UnspecifiedMatching		somite_number; OboParser never reads it	Class	obo:UBPROP_0000108	main_somite_number	drop	java:OboParser				no		literal	yes	26
http://purl.obolibrary.org/obo/UBPROP_0000111	rhombomere_number	sssom:NoMapping			semapv:UnspecifiedMatching		rhombomere_number; OboParser never reads it	Class	obo:UBPROP_0000111	main_rhombomere_number	drop	java:OboParser				no		literal	yes	1
http://purl.obolibrary.org/obo/UBPROP_0000112	tooth_number	sssom:NoMapping			semapv:UnspecifiedMatching		tooth_number; OboParser never reads it	Class	obo:UBPROP_0000112	main_tooth_number	drop	java:OboParser				no		literal	yes	1
http://purl.obolibrary.org/obo/UBPROP_0000201	source_atlas	sssom:NoMapping			semapv:UnspecifiedMatching		source_atlas; OboParser never reads it	Class	obo:UBPROP_0000201	main_source_atlas	drop	java:OboParser				no		iri	yes	obo:Harvard-Oxford_Atlas
http://purl.obolibrary.org/obo/UBPROP_0000202	fma_set_term	sssom:NoMapping			semapv:UnspecifiedMatching		fma_set_term; OboParser never reads it	Class	obo:UBPROP_0000202	main_fma_set_term	drop	java:OboParser				no		iri	yes	obo:FMA_71364
http://purl.org/dc/elements/1.1/contributor	dc_contributor	sssom:NoMapping			semapv:UnspecifiedMatching		contributor ORCIDs; OboParser never reads them; no OntologyTerm field	Class	dc:contributor	main_dc_contributor	drop	java:OboParser				no		iri	yes	<https://github.com/cerivs>
http://purl.org/dc/terms/contributor	dcterms_contributor	sssom:NoMapping			semapv:UnspecifiedMatching		contributor ORCIDs; OboParser never reads them; no OntologyTerm field	Class	dcterms:contributor	main_dcterms_contributor	drop	java:OboParser				no		iri	yes	<https://orcid.org/0000-0001-9114-8737>
http://purl.org/dc/terms/date	date	sssom:NoMapping			semapv:UnspecifiedMatching		record date; OboParser never reads it	Class	dcterms:date	main_date	drop	java:OboParser				no		literal	yes	2021-06-02 00:19:07+00:00
http://www.geneontology.org/formats/oboInOwl#consider	consider	sssom:NoMapping			semapv:UnspecifiedMatching			Class	oboinowl:consider	main_consider	drop	knowledge				no		iri	yes	BIRNLEX:1003
http://www.geneontology.org/formats/oboInOwl#created_by	created_by	sssom:NoMapping			semapv:UnspecifiedMatching		OboParser never reads `created_by`; no OntologyTerm field	Class	oboinowl:created_by	main_created_by	drop	java:OboParser				no		iri	yes	<http://orcid.org/0000-0002-2825-0621>
http://www.geneontology.org/formats/oboInOwl#creation_date	creation_date	sssom:NoMapping			semapv:UnspecifiedMatching		OboParser never reads `creation_date`; no OntologyTerm field	Class	oboinowl:creation_date	main_creation_date	drop	java:OboParser				no		literal	yes	2009-07-30 07:57:38+00:00
http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	has_alternative_id	skos:exactMatch	intermine:OntologyTermSynonym.name	OntologyTermSynonym.name	semapv:UnspecifiedMatching	1.0	"OboParser loads each alt_id twice - addSynonyms(term, altIds, ""alt_id"") and addXrefs(term, altIds).  This maps the synonym, which is how a secondary id becomes searchable; the duplicate xref is not reproduced (one predicate maps to one field)."	Class	oboinowl:hasAlternativeId	main_has_alternative_id	sure	java:OboParser				no	AnatomyTerm.synonyms	iri	yes	UBERON:0003263
http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	has_broad_synonym	skos:exactMatch	intermine:OntologyTermSynonym.name	OntologyTermSynonym.name	semapv:UnspecifiedMatching	1.0		Class	oboinowl:hasBroadSynonym	main_has_broad_synonym	sure	java:OboConverter				no	AnatomyTerm.synonyms	literal	yes	reticular formation
http://www.geneontology.org/formats/oboInOwl#hasDbXref	database_cross_reference	skos:exactMatch	intermine:OntologyTerm.identifier	OntologyTerm.identifier	semapv:UnspecifiedMatching	1.0	Exactly what stock HumanMine loads: OboParser reads `xref`, and OboConverter.createXref builds an OntologyTerm with that identifier and adds it to crossReferences.  The collection holds OntologyTerm, not CrossReference, so xref ids like Reactome:REACT_28392 become identifier-only OntologyTerms - that is the stock behaviour this replaces, not a side effect.	Class	oboinowl:hasDbXref	main_database_cross_reference	sure	java:OboConverter				no	AnatomyTerm.crossReferences	iri	yes	CALOHA:TS-1266
http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	has_exact_synonym	skos:exactMatch	intermine:OntologyTermSynonym.name	OntologyTermSynonym.name	semapv:UnspecifiedMatching	1.0	obo source stores each synonym with its scope in OntologyTermSynonym.type	Class	oboinowl:hasExactSynonym	main_has_exact_synonym	sure	java:OboConverter				no	AnatomyTerm.synonyms	literal	yes	NA
http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	has_narrow_synonym	skos:exactMatch	intermine:OntologyTermSynonym.name	OntologyTermSynonym.name	semapv:UnspecifiedMatching	1.0		Class	oboinowl:hasNarrowSynonym	main_has_narrow_synonym	sure	java:OboConverter				no	AnatomyTerm.synonyms	literal	yes	elastic fiber
http://www.geneontology.org/formats/oboInOwl#hasOBONamespace	has_obo_namespace	skos:exactMatch	intermine:AnatomyTerm.namespace	AnatomyTerm.namespace	semapv:UnspecifiedMatching	1.0		Class	oboinowl:hasOBONamespace	main	sure	java:OboConverter				no		literal	yes	uberon
http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	has_related_synonym	skos:exactMatch	intermine:OntologyTermSynonym.name	OntologyTermSynonym.name	semapv:UnspecifiedMatching	1.0		Class	oboinowl:hasRelatedSynonym	main_has_related_synonym	sure	java:OboConverter				no	AnatomyTerm.synonyms	literal	yes	basal ganglia
http://www.geneontology.org/formats/oboInOwl#inSubset	in_subset	sssom:NoMapping	sssom:NoTermFound		semapv:UnspecifiedMatching		spec D2 - still open, but narrower than it looks: OboParser never reads `subset`, so stock HumanMine has never loaded GO-slim membership and dropping this changes nothing.  The only real question is whether to go *beyond* stock by extending the model.	Class	oboinowl:inSubset	main_in_subset	todo	spec-D2				no		iri	yes	obo:uberon/core#early_development
http://www.w3.org/2000/01/rdf-schema#comment	comment	sssom:NoMapping			semapv:UnspecifiedMatching		OboParser never reads `comment`, and OntologyTerm has no field for it (description holds the definition)	Class	rdfs:comment	main_comment	drop	java:OboParser				no		literal	yes	"Taxon notes:"" the ascidian tube-like heart lacks chambers..."
http://www.w3.org/2000/01/rdf-schema#seeAlso	see_also	sssom:NoMapping			semapv:UnspecifiedMatching			Class	rdfs:seeAlso	main_see_also	drop	knowledge				no		iri	yes	<https://github.com/obophenotype/uberon/issues/336>
http://www.w3.org/2000/01/rdf-schema#subClassOf	subclass_of	skos:closeMatch	intermine:OntologyTerm.identifier	OntologyTerm.identifier	semapv:UnspecifiedMatching	0.5	"is_a parents (obo source fills OntologyTerm.parents).  The filter runs on the raw term, before the transform, and is not optional: in OWL, rdfs:subClassOf also points at anonymous class expressions (owl:Restriction, ""part_of some X"").  A full GO extract returns 92,208 superclass rows of which 16,178 are blank nodes and 3 are owl:Thing; without the filter iri_localname turned each blank node into a GOTerm whose identifier was its node id, adding 16k junk parents.  Restricting to the OBO namespace keeps legitimate cross-ontology parents (BFO, CARO), which still arrive as identifier-only stub items - filter harder if unwanted."	Class	rdfs:subClassOf	main_subclass_of	guess	java:OboConverter	iri_localname,replace:_:\:	regex:^https?://purl\.obolibrary\.org/obo/		no	AnatomyTerm.parents	iri	yes	Class
http://www.w3.org/2002/07/owl#deprecated	deprecated	skos:closeMatch	intermine:AnatomyTerm.obsolete	AnatomyTerm.obsolete	semapv:UnspecifiedMatching	0.5		Class	owl:deprecated	main	guess	knowledge				no		literal	yes	1
http://www.w3.org/2002/07/owl#disjointWith	disjoint_with	sssom:NoMapping			semapv:UnspecifiedMatching		OWL disjointness axiom; OboParser never reads it	Class	owl:disjointWith	main_disjoint_with	drop	java:OboParser				no		iri	yes	Class
http://www.w3.org/2002/07/owl#equivalentClass	equivalent_class	sssom:NoMapping			semapv:UnspecifiedMatching		OWL equivalence axiom; OboParser never reads it	Class	owl:equivalentClass	main_equivalent_class	drop	java:OboParser				no		iri	yes	Class
http://xmlns.com/foaf/0.1/depicted_by	depicted_by	sssom:NoMapping			semapv:UnspecifiedMatching		image URL; OboParser never reads it	Class	foaf:depicted_by	main_depicted_by	drop	java:OboParser				no		iri	yes	<http://upload.wikimedia.org/wikipedia/commons/7/77/Gray709.
rdfc2im:self	Class	sssom:NoMapping			semapv:UnspecifiedMatching		oboinowl:id carries the identifier; the IRI is redundant	Class	-self-	main	drop	knowledge	iri_localname			no		iri	no	obo:UBERON_0002048
rdfc2im:const	const_OntologyTermSynonym_type	skos:exactMatch	intermine:OntologyTermSynonym.type	OntologyTermSynonym.type	semapv:UnspecifiedMatching	1.0	constant for has_alternative_id	Class	-const-	main_has_alternative_id	sure	java:OboParser			alt_id	no		const	no	
rdfc2im:const	const_OntologyTermSynonym_type	skos:exactMatch	intermine:OntologyTermSynonym.type	OntologyTermSynonym.type	semapv:UnspecifiedMatching	1.0	constant for has_broad_synonym	Class	-const-	main_has_broad_synonym	sure	java:OboConverter			broad	no		const	no	
rdfc2im:const	const_OntologyTermSynonym_type	skos:exactMatch	intermine:OntologyTermSynonym.type	OntologyTermSynonym.type	semapv:UnspecifiedMatching	1.0	constant for has_exact_synonym	Class	-const-	main_has_exact_synonym	sure	java:OboConverter			exact	no		const	no	
rdfc2im:const	const_OntologyTermSynonym_type	skos:exactMatch	intermine:OntologyTermSynonym.type	OntologyTermSynonym.type	semapv:UnspecifiedMatching	1.0	constant for has_narrow_synonym	Class	-const-	main_has_narrow_synonym	sure	java:OboConverter			narrow	no		const	no	
rdfc2im:const	const_OntologyTermSynonym_type	skos:exactMatch	intermine:OntologyTermSynonym.type	OntologyTermSynonym.type	semapv:UnspecifiedMatching	1.0	constant for has_related_synonym	Class	-const-	main_has_related_synonym	sure	java:OboConverter			related	no		const	no	
rdfc2im:const	const_Ontology_name	skos:exactMatch	intermine:Ontology.name	Ontology.name	semapv:UnspecifiedMatching	1.0	constant on every table	Class	-const-	*	sure	sources.yaml			Uber Anatomy Ontology	no		const	no	
